fecha,codigo_tienda,nombre_tienda,vendedor,codigo_producto,nombre_producto,cantidad,valor_unitario,total,descuento
2025-09-03,10,Tienda J,Vendedor 7,P353,Producto 353,5,106.8,534.0,26.7
2025-11-01,4,Tienda D,Vendedor 9,P151,Producto 151,5,75.16,375.8,0.0
2025-03-21,8,Tienda H,Vendedor 1,P434,Producto 434,3,139.77,419.31,0.0
2025-12-12,9,Tienda I,Vendedor 9,P429,Producto 429,3,40.62,121.86,12.19
2025-06-28,8,Tienda H,Vendedor 10,P091,Producto 91,2,164.13,328.26,32.83
2025-11-18,10,Tienda J,Vendedor 10,P028,Producto 28,1,122.31,122.31,0.0
2025-02-01,3,Tienda C,Vendedor 6,P348,Producto 348,3,150.97,452.91,0.0
2025-03-16,1,Tienda A,Vendedor 8,P363,Producto 363,3,68.4,205.2,20.52
2025-08-01,4,Tienda D,Vendedor 9,P312,Producto 312,3,64.28,192.84,0.0
2025-11-26,6,Tienda F,Vendedor 1,P231,Producto 231,5,45.71,228.55,34.28
2025-02-23,3,Tienda C,Vendedor 2,P409,Producto 409,3,146.35,439.05,65.86
2025-08-25,1,Tienda A,Vendedor 8,P101,Producto 101,5,21.48,107.4,5.37
2025-01-11,5,Tienda E,Vendedor 2,P265,Producto 265,1,173.63,173.63,0.0
2025-10-31,2,Tienda B,Vendedor 10,P245,Producto 245,3,72.47,217.41,21.74
2025-08-11,2,Tienda B,Vendedor 8,P249,Producto 249,4,97.8,391.2,58.68
2025-07-11,7,Tienda G,Vendedor 10,P397,Producto 397,5,60.83,304.15,0.0
2025-10-28,1,Tienda A,Vendedor 9,P296,Producto 296,2,102.76,205.52,30.83
2025-11-10,5,Tienda E,Vendedor 1,P208,Producto 208,2,67.69,135.38,0.0
2025-09-27,6,Tienda F,Vendedor 4,P344,Producto 344,1,29.29,29.29,2.93
2025-09-02,10,Tienda J,Vendedor 1,P096,Producto 96,2,193.3,386.6,0.0
2025-09-06,4,Tienda D,Vendedor 4,P334,Producto 334,3,148.27,444.81,0.0
2025-03-16,8,Tienda H,Vendedor 10,P148,Producto 148,3,28.81,86.43,12.96
2025-11-23,2,Tienda B,Vendedor 3,P376,Producto 376,2,30.3,60.6,0.0
2025-12-18,8,Tienda H,Vendedor 1,P241,Producto 241,5,199.56,997.8,99.78
2025-11-13,7,Tienda G,Vendedor 10,P387,Producto 387,2,48.7,97.4,4.87
2025-04-25,7,Tienda G,Vendedor 5,P308,Producto 308,1,47.37,47.37,0.0
2025-01-26,6,Tienda F,Vendedor 4,P383,Producto 383,5,114.46,572.3,0.0
2025-04-12,10,Tienda J,Vendedor 2,P288,Producto 288,1,170.01,170.01,8.5
2025-08-01,5,Tienda E,Vendedor 8,P231,Producto 231,5,45.71,228.55,22.86
2025-09-25,8,Tienda H,Vendedor 1,P476,Producto 476,4,40.0,160.0,0.0
2025-10-15,5,Tienda E,Vendedor 1,P183,Producto 183,1,148.14,148.14,7.41
2025-02-01,8,Tienda H,Vendedor 10,P457,Producto 457,1,105.66,105.66,0.0
2025-02-15,3,Tienda C,Vendedor 8,P015,Producto 15,2,134.64,269.28,0.0
2025-11-06,6,Tienda F,Vendedor 3,P141,Producto 141,2,105.54,211.08,31.66
2025-01-09,4,Tienda D,Vendedor 8,P044,Producto 44,3,177.09,531.27,0.0
2025-01-06,1,Tienda A,Vendedor 7,P383,Producto 383,1,114.46,114.46,11.45
2025-03-04,10,Tienda J,Vendedor 9,P300,Producto 300,4,150.13,600.52,90.08
2025-12-03,9,Tienda I,Vendedor 7,P150,Producto 150,5,111.87,559.35,27.97
2025-12-05,6,Tienda F,Vendedor 6,P418,Producto 418,4,135.93,543.72,54.37
2025-08-29,2,Tienda B,Vendedor 7,P135,Producto 135,5,156.33,781.65,0.0
2025-02-09,7,Tienda G,Vendedor 8,P137,Producto 137,2,193.8,387.6,58.14
2025-05-13,3,Tienda C,Vendedor 6,P260,Producto 260,5,154.78,773.9,77.39
2025-11-22,5,Tienda E,Vendedor 7,P236,Producto 236,4,197.88,791.52,39.58
2025-05-25,7,Tienda G,Vendedor 10,P240,Producto 240,2,153.77,307.54,30.75
2025-10-30,7,Tienda G,Vendedor 9,P215,Producto 215,5,177.86,889.3,0.0
2025-04-19,10,Tienda J,Vendedor 2,P356,Producto 356,2,55.78,111.56,16.73
2025-10-26,7,Tienda G,Vendedor 6,P218,Producto 218,5,160.6,803.0,0.0
2025-08-11,2,Tienda B,Vendedor 10,P273,Producto 273,2,165.3,330.6,33.06
2025-04-13,4,Tienda D,Vendedor 7,P138,Producto 138,3,144.38,433.14,43.31
2025-01-27,5,Tienda E,Vendedor 9,P425,Producto 425,4,173.46,693.84,104.08
2025-09-22,10,Tienda J,Vendedor 2,P435,Producto 435,3,162.06,486.18,48.62
2025-03-31,10,Tienda J,Vendedor 10,P161,Producto 161,4,24.86,99.44,9.94
2025-05-06,9,Tienda I,Vendedor 3,P294,Producto 294,2,24.37,48.74,2.44
2025-11-02,6,Tienda F,Vendedor 8,P120,Producto 120,4,176.17,704.68,70.47
2025-03-02,9,Tienda I,Vendedor 1,P224,Producto 224,5,100.36,501.8,0.0
2025-09-04,10,Tienda J,Vendedor 2,P062,Producto 62,4,103.96,415.84,0.0
2025-10-15,2,Tienda B,Vendedor 1,P271,Producto 271,2,163.88,327.76,32.78
2025-01-22,1,Tienda A,Vendedor 5,P350,Producto 350,3,157.46,472.38,0.0
2025-12-22,1,Tienda A,Vendedor 10,P142,Producto 142,3,127.56,382.68,57.4
2025-04-03,8,Tienda H,Vendedor 8,P066,Producto 66,3,84.02,252.06,37.81
2025-07-12,4,Tienda D,Vendedor 7,P383,Producto 383,5,114.46,572.3,57.23
2025-11-27,1,Tienda A,Vendedor 1,P063,Producto 63,1,104.42,104.42,0.0
2025-12-20,9,Tienda I,Vendedor 1,P199,Producto 199,2,185.19,370.38,37.04
2025-03-26,2,Tienda B,Vendedor 8,P412,Producto 412,2,56.48,112.96,0.0
2025-05-19,7,Tienda G,Vendedor 6,P253,Producto 253,1,42.55,42.55,2.13
2025-05-14,1,Tienda A,Vendedor 7,P141,Producto 141,5,105.54,527.7,26.39
2025-11-11,2,Tienda B,Vendedor 2,P458,Producto 458,3,129.76,389.28,19.46
2025-05-25,6,Tienda F,Vendedor 7,P263,Producto 263,2,153.9,307.8,0.0
2025-06-30,9,Tienda I,Vendedor 1,P154,Producto 154,5,170.21,851.05,127.66
2025-06-21,10,Tienda J,Vendedor 4,P233,Producto 233,1,61.82,61.82,9.27
2025-11-10,2,Tienda B,Vendedor 4,P319,Producto 319,4,154.36,617.44,30.87
2025-12-13,7,Tienda G,Vendedor 3,P437,Producto 437,4,140.06,560.24,56.02
2025-09-05,10,Tienda J,Vendedor 7,P241,Producto 241,2,199.56,399.12,0.0
2025-07-31,3,Tienda C,Vendedor 4,P064,Producto 64,5,77.44,387.2,0.0
2025-09-18,7,Tienda G,Vendedor 10,P130,Producto 130,3,92.89,278.67,27.87
2025-01-28,1,Tienda A,Vendedor 8,P368,Producto 368,5,76.24,381.2,19.06
2025-10-05,2,Tienda B,Vendedor 10,P082,Producto 82,3,156.16,468.48,70.27
2025-11-19,8,Tienda H,Vendedor 6,P122,Producto 122,2,180.36,360.72,18.04
2025-04-05,6,Tienda F,Vendedor 1,P045,Producto 45,4,30.28,121.12,12.11
2025-06-11,1,Tienda A,Vendedor 10,P272,Producto 272,2,31.75,63.5,6.35
2025-07-03,1,Tienda A,Vendedor 2,P121,Producto 121,1,75.6,75.6,7.56
2025-12-01,7,Tienda G,Vendedor 9,P235,Producto 235,4,192.98,771.92,115.79
2025-03-19,5,Tienda E,Vendedor 5,P233,Producto 233,4,61.82,247.28,24.73
2025-12-26,4,Tienda D,Vendedor 8,P072,Producto 72,4,105.75,423.0,0.0
2025-08-07,2,Tienda B,Vendedor 1,P268,Producto 268,2,90.79,181.58,9.08
2025-11-13,4,Tienda D,Vendedor 3,P093,Producto 93,4,111.78,447.12,44.71
2025-01-09,4,Tienda D,Vendedor 3,P342,Producto 342,3,51.02,153.06,15.31
2025-03-24,2,Tienda B,Vendedor 7,P039,Producto 39,5,65.05,325.25,32.52
2025-06-27,9,Tienda I,Vendedor 8,P351,Producto 351,5,135.06,675.3,67.53
2025-06-08,6,Tienda F,Vendedor 2,P312,Producto 312,5,64.28,321.4,48.21
2025-02-06,6,Tienda F,Vendedor 6,P070,Producto 70,3,56.69,170.07,25.51
2025-10-20,4,Tienda D,Vendedor 10,P281,Producto 281,2,25.98,51.96,7.79
2025-11-15,1,Tienda A,Vendedor 6,P082,Producto 82,2,156.16,312.32,15.62
2025-04-04,10,Tienda J,Vendedor 5,P392,Producto 392,4,96.79,387.16,0.0
2025-08-19,8,Tienda H,Vendedor 3,P407,Producto 407,2,44.23,88.46,8.85
2025-03-03,7,Tienda G,Vendedor 9,P278,Producto 278,5,52.09,260.45,13.02
2025-11-02,6,Tienda F,Vendedor 9,P235,Producto 235,3,192.98,578.94,28.95
2025-12-02,3,Tienda C,Vendedor 5,P030,Producto 30,5,75.73,378.65,37.87
2025-10-13,10,Tienda J,Vendedor 4,P209,Producto 209,4,142.46,569.84,56.98
2025-11-16,6,Tienda F,Vendedor 9,P234,Producto 234,2,170.98,341.96,34.2
2025-01-02,8,Tienda H,Vendedor 1,P010,Producto 10,3,128.38,385.14,57.77
2025-11-21,5,Tienda E,Vendedor 6,P207,Producto 207,1,108.69,108.69,10.87
2025-07-20,4,Tienda D,Vendedor 1,P378,Producto 378,2,182.54,365.08,0.0
2025-04-28,10,Tienda J,Vendedor 4,P452,Producto 452,4,137.54,550.16,82.52
2025-03-06,8,Tienda H,Vendedor 8,P127,Producto 127,2,74.56,149.12,0.0
2025-01-23,9,Tienda I,Vendedor 5,P432,Producto 432,5,147.49,737.45,110.62
2025-05-09,2,Tienda B,Vendedor 5,P318,Producto 318,5,85.18,425.9,42.59
2025-05-06,10,Tienda J,Vendedor 8,P314,Producto 314,5,72.75,363.75,18.19
2025-03-29,7,Tienda G,Vendedor 6,P273,Producto 273,2,165.3,330.6,49.59
2025-03-29,5,Tienda E,Vendedor 3,P429,Producto 429,1,40.62,40.62,4.06
2025-08-19,10,Tienda J,Vendedor 9,P289,Producto 289,3,94.29,282.87,42.43
2025-01-01,6,Tienda F,Vendedor 5,P365,Producto 365,3,110.16,330.48,33.05
2025-05-01,9,Tienda I,Vendedor 3,P019,Producto 19,4,96.35,385.4,19.27
2025-06-16,1,Tienda A,Vendedor 9,P202,Producto 202,4,90.58,362.32,18.12
2025-06-26,7,Tienda G,Vendedor 6,P341,Producto 341,1,42.49,42.49,2.12
2025-03-07,8,Tienda H,Vendedor 1,P028,Producto 28,1,122.31,122.31,12.23
2025-03-30,2,Tienda B,Vendedor 4,P104,Producto 104,4,113.68,454.72,68.21
2025-06-02,3,Tienda C,Vendedor 8,P144,Producto 144,4,123.66,494.64,24.73
2025-10-14,1,Tienda A,Vendedor 6,P027,Producto 27,5,165.51,827.55,0.0
2025-07-11,5,Tienda E,Vendedor 4,P278,Producto 278,4,52.09,208.36,10.42
2025-05-09,7,Tienda G,Vendedor 8,P168,Producto 168,1,152.49,152.49,22.87
2025-10-30,1,Tienda A,Vendedor 4,P224,Producto 224,1,100.36,100.36,10.04
2025-07-28,5,Tienda E,Vendedor 9,P094,Producto 94,1,120.59,120.59,0.0
2025-02-19,9,Tienda I,Vendedor 4,P388,Producto 388,4,77.43,309.72,0.0
2025-10-23,4,Tienda D,Vendedor 9,P030,Producto 30,1,75.73,75.73,7.57
2025-10-30,2,Tienda B,Vendedor 10,P130,Producto 130,4,92.89,371.56,18.58
2025-07-11,2,Tienda B,Vendedor 8,P423,Producto 423,1,153.18,153.18,22.98
2025-05-04,3,Tienda C,Vendedor 1,P174,Producto 174,5,114.62,573.1,0.0
2025-01-30,8,Tienda H,Vendedor 6,P338,Producto 338,2,169.48,338.96,33.9
2025-10-11,5,Tienda E,Vendedor 10,P428,Producto 428,1,81.21,81.21,4.06
2025-07-03,4,Tienda D,Vendedor 8,P118,Producto 118,3,72.18,216.54,21.65
2025-06-23,8,Tienda H,Vendedor 10,P239,Producto 239,1,73.39,73.39,7.34
2025-07-03,8,Tienda H,Vendedor 6,P294,Producto 294,2,24.37,48.74,7.31
2025-02-21,5,Tienda E,Vendedor 10,P223,Producto 223,4,52.16,208.64,20.86
2025-11-18,9,Tienda I,Vendedor 4,P463,Producto 463,1,48.01,48.01,7.2
2025-04-05,8,Tienda H,Vendedor 2,P143,Producto 143,3,122.62,367.86,18.39
2025-02-16,7,Tienda G,Vendedor 1,P494,Producto 494,5,134.09,670.45,100.57
2025-03-31,9,Tienda I,Vendedor 3,P392,Producto 392,2,96.79,193.58,29.04
2025-09-23,9,Tienda I,Vendedor 10,P179,Producto 179,4,25.84,103.36,10.34
2025-08-08,7,Tienda G,Vendedor 2,P386,Producto 386,2,142.82,285.64,0.0
2025-11-03,3,Tienda C,Vendedor 4,P251,Producto 251,2,95.95,191.9,0.0
2025-11-07,5,Tienda E,Vendedor 7,P069,Producto 69,1,31.56,31.56,3.16
2025-07-02,2,Tienda B,Vendedor 6,P068,Producto 68,4,196.38,785.52,78.55
2025-04-11,8,Tienda H,Vendedor 1,P131,Producto 131,1,130.12,130.12,0.0
2025-02-20,10,Tienda J,Vendedor 4,P055,Producto 55,2,186.48,372.96,55.94
2025-07-04,2,Tienda B,Vendedor 4,P151,Producto 151,2,75.16,150.32,7.52
2025-11-25,1,Tienda A,Vendedor 9,P232,Producto 232,3,20.54,61.62,9.24
2025-11-07,1,Tienda A,Vendedor 4,P273,Producto 273,2,165.3,330.6,33.06
2025-07-13,10,Tienda J,Vendedor 5,P396,Producto 396,4,189.42,757.68,37.88
2025-04-14,9,Tienda I,Vendedor 2,P177,Producto 177,4,175.96,703.84,35.19
2025-06-02,1,Tienda A,Vendedor 2,P183,Producto 183,5,148.14,740.7,37.04
2025-02-03,7,Tienda G,Vendedor 9,P360,Producto 360,5,60.79,303.95,45.59
2025-04-18,9,Tienda I,Vendedor 7,P386,Producto 386,2,142.82,285.64,28.56
2025-01-18,8,Tienda H,Vendedor 5,P254,Producto 254,2,193.21,386.42,0.0
2025-12-02,7,Tienda G,Vendedor 7,P320,Producto 320,3,159.47,478.41,23.92
2025-02-22,7,Tienda G,Vendedor 3,P135,Producto 135,5,156.33,781.65,78.17
2025-06-03,9,Tienda I,Vendedor 6,P119,Producto 119,5,151.59,757.95,113.69
2025-12-20,9,Tienda I,Vendedor 6,P165,Producto 165,1,133.78,133.78,0.0
2025-12-06,2,Tienda B,Vendedor 10,P054,Producto 54,5,31.47,157.35,23.6
2025-10-27,2,Tienda B,Vendedor 3,P442,Producto 442,2,180.7,361.4,54.21
2025-08-05,8,Tienda H,Vendedor 2,P439,Producto 439,3,158.37,475.11,0.0
2025-05-11,4,Tienda D,Vendedor 4,P356,Producto 356,5,55.78,278.9,41.83
2025-01-25,9,Tienda I,Vendedor 5,P467,Producto 467,5,134.42,672.1,33.61
2025-05-16,4,Tienda D,Vendedor 4,P112,Producto 112,5,114.72,573.6,28.68
2025-07-10,5,Tienda E,Vendedor 3,P013,Producto 13,3,120.79,362.37,0.0
2025-10-09,8,Tienda H,Vendedor 10,P295,Producto 295,3,192.75,578.25,57.83
2025-11-02,2,Tienda B,Vendedor 1,P297,Producto 297,2,75.37,150.74,7.54
2025-06-20,5,Tienda E,Vendedor 1,P008,Producto 8,2,166.92,333.84,0.0
2025-07-12,6,Tienda F,Vendedor 6,P388,Producto 388,1,77.43,77.43,7.74
2025-10-13,9,Tienda I,Vendedor 2,P214,Producto 214,3,190.73,572.19,85.83
2025-09-05,5,Tienda E,Vendedor 8,P362,Producto 362,5,78.81,394.05,0.0
2025-09-29,3,Tienda C,Vendedor 8,P306,Producto 306,1,84.95,84.95,0.0
2025-07-06,6,Tienda F,Vendedor 10,P019,Producto 19,2,96.35,192.7,0.0
2025-10-12,4,Tienda D,Vendedor 5,P341,Producto 341,2,42.49,84.98,12.75
2025-11-07,1,Tienda A,Vendedor 7,P500,Producto 500,5,34.33,171.65,17.17
2025-04-28,4,Tienda D,Vendedor 3,P204,Producto 204,2,70.29,140.58,21.09
2025-12-23,2,Tienda B,Vendedor 10,P325,Producto 325,3,185.37,556.11,0.0
2025-09-21,4,Tienda D,Vendedor 6,P079,Producto 79,4,99.82,399.28,0.0
2025-05-12,9,Tienda I,Vendedor 6,P038,Producto 38,1,64.95,64.95,3.25
2025-01-24,5,Tienda E,Vendedor 1,P492,Producto 492,3,144.94,434.82,43.48
2025-06-24,7,Tienda G,Vendedor 9,P187,Producto 187,5,192.67,963.35,96.34
2025-02-19,3,Tienda C,Vendedor 2,P352,Producto 352,5,144.47,722.35,36.12
2025-02-24,1,Tienda A,Vendedor 6,P097,Producto 97,1,84.25,84.25,12.64
2025-01-15,8,Tienda H,Vendedor 6,P385,Producto 385,1,73.91,73.91,3.7
2025-02-01,10,Tienda J,Vendedor 3,P353,Producto 353,4,106.8,427.2,21.36
2025-02-25,8,Tienda H,Vendedor 4,P326,Producto 326,2,170.81,341.62,34.16
2025-04-18,5,Tienda E,Vendedor 5,P291,Producto 291,3,26.73,80.19,8.02
2025-12-06,6,Tienda F,Vendedor 4,P240,Producto 240,5,153.77,768.85,115.33
2025-05-19,4,Tienda D,Vendedor 9,P126,Producto 126,2,137.27,274.54,41.18
2025-12-21,9,Tienda I,Vendedor 8,P373,Producto 373,4,168.28,673.12,67.31
2025-11-03,5,Tienda E,Vendedor 10,P006,Producto 6,3,30.11,90.33,0.0
2025-11-26,10,Tienda J,Vendedor 1,P069,Producto 69,3,31.56,94.68,4.73
2025-03-05,8,Tienda H,Vendedor 9,P261,Producto 261,2,121.04,242.08,0.0
2025-09-22,8,Tienda H,Vendedor 8,P139,Producto 139,4,30.19,120.76,6.04
2025-01-04,3,Tienda C,Vendedor 8,P247,Producto 247,3,153.89,461.67,0.0
2025-11-02,7,Tienda G,Vendedor 10,P007,Producto 7,5,112.28,561.4,56.14
2025-04-26,10,Tienda J,Vendedor 2,P218,Producto 218,5,160.6,803.0,40.15
2025-04-24,10,Tienda J,Vendedor 10,P190,Producto 190,2,52.11,104.22,15.63
2025-09-23,9,Tienda I,Vendedor 9,P328,Producto 328,3,147.82,443.46,66.52
2025-07-04,6,Tienda F,Vendedor 8,P468,Producto 468,1,172.49,172.49,25.87
2025-10-30,4,Tienda D,Vendedor 4,P488,Producto 488,5,143.77,718.85,107.83
2025-09-28,1,Tienda A,Vendedor 8,P426,Producto 426,4,195.89,783.56,39.18
2025-09-25,3,Tienda C,Vendedor 10,P063,Producto 63,1,104.42,104.42,5.22
2025-06-18,4,Tienda D,Vendedor 8,P468,Producto 468,3,172.49,517.47,77.62
2025-03-13,7,Tienda G,Vendedor 3,P209,Producto 209,5,142.46,712.3,35.62
2025-09-05,2,Tienda B,Vendedor 9,P363,Producto 363,2,68.4,136.8,6.84
2025-03-22,6,Tienda F,Vendedor 8,P293,Producto 293,1,66.11,66.11,9.92
2025-02-05,10,Tienda J,Vendedor 6,P209,Producto 209,2,142.46,284.92,42.74
2025-12-03,8,Tienda H,Vendedor 7,P253,Producto 253,1,42.55,42.55,0.0
2025-12-17,2,Tienda B,Vendedor 5,P316,Producto 316,2,121.79,243.58,12.18
2025-10-25,9,Tienda I,Vendedor 1,P376,Producto 376,4,30.3,121.2,12.12
2025-04-17,1,Tienda A,Vendedor 10,P193,Producto 193,1,167.6,167.6,25.14
2025-04-30,3,Tienda C,Vendedor 7,P223,Producto 223,1,52.16,52.16,7.82
2025-04-25,5,Tienda E,Vendedor 2,P094,Producto 94,1,120.59,120.59,0.0
2025-10-29,2,Tienda B,Vendedor 8,P138,Producto 138,1,144.38,144.38,21.66
2025-03-03,7,Tienda G,Vendedor 7,P305,Producto 305,5,63.33,316.65,47.5
2025-08-06,10,Tienda J,Vendedor 9,P255,Producto 255,5,142.78,713.9,107.08
2025-12-28,8,Tienda H,Vendedor 10,P220,Producto 220,3,135.86,407.58,61.14
2025-08-23,9,Tienda I,Vendedor 10,P484,Producto 484,3,128.57,385.71,19.29
2025-05-24,1,Tienda A,Vendedor 2,P405,Producto 405,5,137.84,689.2,0.0
2025-05-26,10,Tienda J,Vendedor 9,P218,Producto 218,2,160.6,321.2,48.18
2025-06-12,7,Tienda G,Vendedor 9,P055,Producto 55,1,186.48,186.48,9.32
2025-04-14,7,Tienda G,Vendedor 8,P047,Producto 47,5,126.9,634.5,95.17
2025-05-09,10,Tienda J,Vendedor 1,P143,Producto 143,4,122.62,490.48,73.57
2025-10-26,7,Tienda G,Vendedor 7,P180,Producto 180,5,22.71,113.55,0.0
2025-10-27,4,Tienda D,Vendedor 1,P426,Producto 426,4,195.89,783.56,39.18
2025-02-20,8,Tienda H,Vendedor 7,P453,Producto 453,4,126.53,506.12,0.0
2025-09-21,5,Tienda E,Vendedor 7,P271,Producto 271,1,163.88,163.88,0.0
2025-01-08,7,Tienda G,Vendedor 10,P076,Producto 76,3,144.36,433.08,43.31
2025-10-17,2,Tienda B,Vendedor 3,P388,Producto 388,3,77.43,232.29,0.0
2025-12-04,7,Tienda G,Vendedor 1,P251,Producto 251,3,95.95,287.85,0.0
2025-09-22,7,Tienda G,Vendedor 2,P403,Producto 403,2,92.15,184.3,18.43
2025-08-22,10,Tienda J,Vendedor 10,P203,Producto 203,5,167.39,836.95,0.0
2025-01-07,3,Tienda C,Vendedor 9,P129,Producto 129,4,132.83,531.32,0.0
2025-06-21,10,Tienda J,Vendedor 4,P445,Producto 445,4,103.8,415.2,20.76
2025-05-06,5,Tienda E,Vendedor 8,P021,Producto 21,1,45.11,45.11,4.51
2025-03-08,5,Tienda E,Vendedor 7,P154,Producto 154,1,170.21,170.21,0.0
2025-10-04,3,Tienda C,Vendedor 4,P387,Producto 387,2,48.7,97.4,4.87
2025-10-24,6,Tienda F,Vendedor 3,P308,Producto 308,2,47.37,94.74,9.47
2025-01-03,6,Tienda F,Vendedor 6,P022,Producto 22,2,125.82,251.64,25.16
2025-07-16,10,Tienda J,Vendedor 3,P302,Producto 302,5,53.77,268.85,26.89
2025-11-11,1,Tienda A,Vendedor 5,P032,Producto 32,5,23.68,118.4,17.76
2025-02-26,2,Tienda B,Vendedor 10,P312,Producto 312,1,64.28,64.28,9.64
2025-01-03,2,Tienda B,Vendedor 1,P068,Producto 68,5,196.38,981.9,0.0
2025-10-09,6,Tienda F,Vendedor 1,P052,Producto 52,5,192.32,961.6,0.0
2025-04-02,5,Tienda E,Vendedor 8,P042,Producto 42,1,154.02,154.02,7.7
2025-01-22,3,Tienda C,Vendedor 5,P124,Producto 124,3,54.0,162.0,24.3
2025-04-21,2,Tienda B,Vendedor 6,P161,Producto 161,2,24.86,49.72,0.0
2025-07-25,5,Tienda E,Vendedor 8,P208,Producto 208,3,67.69,203.07,0.0
2025-11-07,7,Tienda G,Vendedor 6,P266,Producto 266,5,99.25,496.25,74.44
2025-12-09,2,Tienda B,Vendedor 8,P181,Producto 181,1,112.07,112.07,11.21
2025-07-01,2,Tienda B,Vendedor 2,P065,Producto 65,5,150.76,753.8,0.0
2025-08-21,10,Tienda J,Vendedor 6,P182,Producto 182,5,37.39,186.95,18.7
2025-09-30,2,Tienda B,Vendedor 5,P432,Producto 432,1,147.49,147.49,7.37
2025-10-27,3,Tienda C,Vendedor 6,P387,Producto 387,3,48.7,146.1,21.91
2025-07-12,9,Tienda I,Vendedor 5,P224,Producto 224,1,100.36,100.36,10.04
2025-09-30,7,Tienda G,Vendedor 3,P286,Producto 286,5,95.06,475.3,23.77
2025-10-12,4,Tienda D,Vendedor 6,P396,Producto 396,5,189.42,947.1,0.0
2025-06-21,3,Tienda C,Vendedor 3,P042,Producto 42,2,154.02,308.04,30.8
2025-06-24,10,Tienda J,Vendedor 1,P137,Producto 137,1,193.8,193.8,0.0
2025-10-30,1,Tienda A,Vendedor 9,P408,Producto 408,4,108.11,432.44,0.0
2025-09-05,5,Tienda E,Vendedor 2,P403,Producto 403,3,92.15,276.45,0.0
2025-02-03,7,Tienda G,Vendedor 5,P150,Producto 150,2,111.87,223.74,11.19
2025-09-20,3,Tienda C,Vendedor 8,P139,Producto 139,5,30.19,150.95,15.09
2025-06-01,2,Tienda B,Vendedor 3,P099,Producto 99,5,58.18,290.9,0.0
2025-09-24,3,Tienda C,Vendedor 7,P132,Producto 132,5,128.36,641.8,0.0
2025-12-21,3,Tienda C,Vendedor 3,P181,Producto 181,2,112.07,224.14,11.21
2025-05-04,9,Tienda I,Vendedor 7,P394,Producto 394,5,184.26,921.3,0.0
2025-11-12,9,Tienda I,Vendedor 6,P230,Producto 230,5,166.92,834.6,125.19
2025-04-12,9,Tienda I,Vendedor 10,P211,Producto 211,2,126.43,252.86,37.93
2025-10-09,4,Tienda D,Vendedor 1,P420,Producto 420,3,189.98,569.94,28.5
2025-02-26,1,Tienda A,Vendedor 1,P117,Producto 117,5,83.47,417.35,41.74
2025-06-20,1,Tienda A,Vendedor 4,P152,Producto 152,2,60.36,120.72,0.0
2025-02-23,7,Tienda G,Vendedor 1,P308,Producto 308,4,47.37,189.48,9.47
2025-12-13,4,Tienda D,Vendedor 7,P382,Producto 382,1,75.07,75.07,7.51
2025-08-23,10,Tienda J,Vendedor 5,P475,Producto 475,4,57.64,230.56,34.58
2025-10-09,5,Tienda E,Vendedor 7,P107,Producto 107,4,94.45,377.8,18.89
2025-08-27,9,Tienda I,Vendedor 5,P480,Producto 480,5,122.81,614.05,0.0
2025-10-18,3,Tienda C,Vendedor 2,P361,Producto 361,5,182.29,911.45,45.57
2025-07-13,9,Tienda I,Vendedor 5,P015,Producto 15,5,134.64,673.2,67.32
2025-08-23,3,Tienda C,Vendedor 7,P311,Producto 311,1,156.09,156.09,7.8
2025-01-19,5,Tienda E,Vendedor 5,P394,Producto 394,4,184.26,737.04,36.85
2025-10-29,1,Tienda A,Vendedor 1,P059,Producto 59,3,182.29,546.87,54.69
2025-09-26,6,Tienda F,Vendedor 5,P423,Producto 423,4,153.18,612.72,61.27
2025-07-29,7,Tienda G,Vendedor 5,P474,Producto 474,2,20.45,40.9,6.13
2025-05-08,4,Tienda D,Vendedor 2,P321,Producto 321,2,112.18,224.36,33.65
2025-10-26,9,Tienda I,Vendedor 2,P456,Producto 456,3,78.75,236.25,23.62
2025-04-14,6,Tienda F,Vendedor 7,P198,Producto 198,3,187.35,562.05,84.31
2025-03-05,10,Tienda J,Vendedor 9,P333,Producto 333,1,179.49,179.49,17.95
2025-06-15,4,Tienda D,Vendedor 5,P224,Producto 224,3,100.36,301.08,0.0
2025-07-28,1,Tienda A,Vendedor 1,P164,Producto 164,5,97.23,486.15,24.31
2025-01-09,5,Tienda E,Vendedor 2,P441,Producto 441,2,183.31,366.62,54.99
2025-04-24,1,Tienda A,Vendedor 4,P490,Producto 490,2,97.03,194.06,9.7
2025-05-02,6,Tienda F,Vendedor 3,P014,Producto 14,3,67.73,203.19,30.48
2025-12-02,3,Tienda C,Vendedor 4,P314,Producto 314,5,72.75,363.75,0.0
2025-12-27,7,Tienda G,Vendedor 3,P408,Producto 408,5,108.11,540.55,0.0
2025-12-29,6,Tienda F,Vendedor 3,P245,Producto 245,3,72.47,217.41,10.87
2025-06-03,10,Tienda J,Vendedor 2,P021,Producto 21,4,45.11,180.44,27.07
2025-11-02,10,Tienda J,Vendedor 4,P201,Producto 201,3,151.47,454.41,0.0
2025-05-20,7,Tienda G,Vendedor 8,P454,Producto 454,1,189.37,189.37,28.41
2025-11-16,9,Tienda I,Vendedor 9,P153,Producto 153,5,81.56,407.8,20.39
2025-06-16,5,Tienda E,Vendedor 9,P326,Producto 326,5,170.81,854.05,0.0
2025-11-06,5,Tienda E,Vendedor 10,P107,Producto 107,1,94.45,94.45,0.0
